상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220808200867,이와이컨설팅,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,41,경기도,41171,안양시 만안구,41171570,안양7동,4117110100,안양동,4117110100101990000,1,대지,199.0,,경기도 안양시 만안구 안양동 199,411714346309.0,경기도 안양시 만안구 전파로44번길,57.0,,4117110100101990000011514,두산명학아너비즈타워,경기도 안양시 만안구 전파로44번길 57,430817.0,14087,,,,126.93855896142,37.3879393148805
MA010120220808209034,안양봉투,,G2,소매,G212,기타 생활용품 소매,G21202,주방/가정용품 소매업,G47599,그 외 기타 분류 안된 가정용품 소매업,41,경기도,41171,안양시 만안구,41171540,안양4동,4117110100,안양동,4117110100107140044,1,대지,714.0,44.0,경기도 안양시 만안구 안양동 714-44,411714346258.0,경기도 안양시 만안구 양화로6번길,5.0,1.0,4117110100107140044008518,,경기도 안양시 만안구 양화로6번길 5-1,430835.0,14003,,1,,126.915896494994,37.3948701362609
MA010120220808205141,두마리찜닭두찜안양,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56111,한식 일반 음식점업,41,경기도,41171,안양시 만안구,41171600,석수2동,4117110200,석수동,4117110200102740048,1,대지,274.0,48.0,경기도 안양시 만안구 석수동 274-48,411714346222.0,경기도 안양시 만안구 안양로510번길,20.0,,4117110200102740048003605,,경기도 안양시 만안구 안양로510번길 20,430805.0,13964,,,,126.90932203501,37.415236709954
MA010120220808196797,커피시대,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,41,경기도,41173,안양시 동안구,41173590,호계2동,4117310400,호계동,4117310400108920009,1,대지,892.0,9.0,경기도 안양시 동안구 호계동 892-9,411733182024.0,경기도 안양시 동안구 전파로,91.0,,4117310400108920009010568,,경기도 안양시 동안구 전파로 91,431836.0,14040,,1,,126.942936982219,37.3897986836965
MA010120220808197100,에스에이치번역,,M1,과학·기술,M115,기타 전문 과학,M11502,번역/통역 서비스업,M73902,번역 및 통역 서비스업,41,경기도,41173,안양시 동안구,41173580,호계1동,4117310400,호계동,4117310400105550037,1,대지,555.0,37.0,경기도 안양시 동안구 호계동 555-37,411733182030.0,경기도 안양시 동안구 엘에스로,142.0,,4117310400105550037000001,호계금정역SKV1CENTER,경기도 안양시 동안구 엘에스로 142,431831.0,14118,,9,,126.946903504877,37.3742636456897
MA010120220808197095,수앤수골드,,G2,소매,G217,시계·귀금속 소매,G21701,시계/귀금속 소매업,G47830,시계 및 귀금속 소매업,41,경기도,41173,안양시 동안구,41173566,부림동,4117310200,관양동,4117310200116080004,1,대지,1608.0,4.0,경기도 안양시 동안구 관양동 1608-4,411733183008.0,경기도 안양시 동안구 부림로,121.0,,4117310200116080004004904,동아프라자아케이드,경기도 안양시 동안구 부림로 121,431815.0,14066,,,,126.964446834709,37.3941339167116
MA010120220808193059,탑영어교습소,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,41,경기도,41173,안양시 동안구,41173546,달안동,4117310100,비산동,4117310100111010002,1,대지,1101.0,2.0,경기도 안양시 동안구 비산동 1101-2,411733183005.0,경기도 안양시 동안구 달안로,61.0,,4117310100111010002005070,샛별한양아파트,경기도 안양시 동안구 달안로 61,431719.0,14043,,2,,126.948952854363,37.3965021686581
MA010120220808202009,세븐안양대교점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,41,경기도,41171,안양시 만안구,41171600,석수2동,4117110200,석수동,4117110200103170000,1,대지,317.0,,경기도 안양시 만안구 석수동 317,411713182016.0,경기도 안양시 만안구 안양로,465.0,,4117110200103170000007813,대원빌딩,경기도 안양시 만안구 안양로 465,430805.0,13970,,1,,126.910678393217,37.4112845558419
MA010120220808205893,2001안양아울렛더샘,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,41,경기도,41171,안양시 만안구,41171540,안양4동,4117110100,안양동,4117110100106270287,1,대지,627.0,287.0,경기도 안양시 만안구 안양동 627-287,411713182016.0,경기도 안양시 만안구 안양로,275.0,,4117110100106270287000125,2001아울렛,경기도 안양시 만안구 안양로 275,430832.0,13997,,,,126.922657043473,37.3967520736914
MA010120220808193725,평촌시민약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,41,경기도,41173,안양시 동안구,41173546,달안동,4117310100,비산동,4117310100111120001,1,대지,1112.0,1.0,경기도 안양시 동안구 비산동 1112-1,411732182002.0,경기도 안양시 동안구 시민대로,187.0,,4117310100111120001005163,안양건설타워,경기도 안양시 동안구 시민대로 187,431811.0,14047,,1,,126.951751772002,37.391778402093
MA010120220808198058,피파,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,41,경기도,41173,안양시 동안구,41173610,범계동,4117310400,호계동,4117310400110390000,1,대지,1039.0,,경기도 안양시 동안구 호계동 1039,411732182002.0,경기도 안양시 동안구 시민대로,180.0,,4117310400110390000000001,GSQURE;롯데백화점평촌점,경기도 안양시 동안구 시민대로 180,431812.0,14073,,5,,126.95000471725,37.3899157174095
MA010120220808222712,포스영어학원,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,41,경기도,41171,안양시 만안구,41171570,안양7동,4117110100,안양동,4117110100113920000,1,대지,1392.0,,경기도 안양시 만안구 안양동 1392,411714346324.0,경기도 안양시 만안구 태평로52번길,21.0,,4117110100101540010019738,,경기도 안양시 만안구 태평로52번길 21,430017.0,14037,,4,,126.930489239648,37.3955706994934
MA010120220808194580,홍호아,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,41,경기도,41171,안양시 만안구,41171510,안양1동,4117110100,안양동,4117110100100880001,1,대지,88.0,1.0,경기도 안양시 만안구 안양동 88-1,411713182003.0,경기도 안양시 만안구 만안로,230.0,,4117110100100880001017632,안양지구대,경기도 안양시 만안구 만안로 230,430759.0,13992,,7,,126.922944962751,37.4010978163784
MA010120220808198503,까까집,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41173,안양시 동안구,41173630,갈산동,4117310400,호계동,4117310400110780012,1,대지,1078.0,12.0,경기도 안양시 동안구 호계동 1078-12,411734349010.0,경기도 안양시 동안구 갈산로86번길,14.0,,4117310400110780012004732,,경기도 안양시 동안구 갈산로86번길 14,431800.0,14107,,1,,126.960140353287,37.3796790539592
MA010120220808198646,파라핀왁스,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,41,경기도,41171,안양시 만안구,41171560,안양6동,4117110100,안양동,4117110100105340020,1,대지,534.0,20.0,경기도 안양시 만안구 안양동 534-20,411714346173.0,경기도 안양시 만안구 안양로102번길,15.0,,4117110100105340020010560,,경기도 안양시 만안구 안양로102번길 15,430824.0,14035,,,,126.934519106478,37.3845420108884
MA010120220808203082,다채움국어학원,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,41,경기도,41173,안양시 동안구,41173620,신촌동,4117310400,호계동,4117310400110580000,1,대지,1058.0,,경기도 안양시 동안구 호계동 1058,411732183002.0,경기도 안양시 동안구 평촌대로,141.0,,4117310400110580000004981,평촌트윈프라자,경기도 안양시 동안구 평촌대로 141,431827.0,14099,,5,,126.958762567345,37.3845957698564
MA010120220808203309,청춘닭갈비,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56111,한식 일반 음식점업,41,경기도,41173,안양시 동안구,41173600,호계3동,4117310400,호계동,4117310400108590015,1,대지,859.0,15.0,경기도 안양시 동안구 호계동 859-15,411733012014.0,경기도 안양시 동안구 포도원로,12.0,,4117310400108590015006568,,경기도 안양시 동안구 포도원로 12,431835.0,14128,,1,,126.963182605605,37.3620988687913
MA010120220808195385,클로버,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,41,경기도,41171,안양시 만안구,41171510,안양1동,4117110100,안양동,4117110100106740022,1,대지,674.0,22.0,경기도 안양시 만안구 안양동 674-22,411714346299.0,경기도 안양시 만안구 장내로139번길,56.0,11.0,4117110100106740022008407,,경기도 안양시 만안구 장내로139번길 56-11,430831.0,13992,,지,,126.921814942842,37.4003486464469
MA010120220808199527,반스롯데평촌,,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,41,경기도,41173,안양시 동안구,41173610,범계동,4117310400,호계동,4117310400110390000,1,대지,1039.0,,경기도 안양시 동안구 호계동 1039,411732182002.0,경기도 안양시 동안구 시민대로,180.0,,4117310400110390000000001,GSQURE;롯데백화점평촌점,경기도 안양시 동안구 시민대로 180,431812.0,14073,,5,,126.95000471725,37.3899157174095
MA010120220808203738,씨스페이스지오마트점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,41,경기도,41171,안양시 만안구,41171540,안양4동,4117110100,안양동,4117110100111950055,1,대지,1195.0,55.0,경기도 안양시 만안구 안양동 1195-55,411714346197.0,경기도 안양시 만안구 안양로319번길,42.0,,4117110100111950055009432,,경기도 안양시 만안구 안양로319번길 42,430837.0,14001,,1,,126.918093282143,37.399179312604
MA010120220808199674,벨리시앙,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,41,경기도,41173,안양시 동안구,41173610,범계동,4117310400,호계동,4117310400110390000,1,대지,1039.0,,경기도 안양시 동안구 호계동 1039,411732182002.0,경기도 안양시 동안구 시민대로,180.0,,4117310400110390000000001,GSQURE;롯데백화점평촌점,경기도 안양시 동안구 시민대로 180,431812.0,14073,,3,,126.95000471725,37.3899157174095
MA010120220808241477,국제커리어센터경기안양,,N1,시설관리·임대,N104,고용 알선,N10401,고용 알선업,N75110,고용 알선업,41,경기도,41171,안양시 만안구,41171520,안양2동,4117110100,안양동,4117110100106890174,1,대지,689.0,174.0,경기도 안양시 만안구 안양동 689-174,411713182016.0,경기도 안양시 만안구 안양로,336.0,,4117110100106890174011384,금강빌딩,경기도 안양시 만안구 안양로 336,430833.0,13991,,,,126.91931991087,37.4018486621447
MA010120220808237682,위대한밥상,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41171,안양시 만안구,41171570,안양7동,4117110100,안양동,4117110100102010001,1,대지,201.0,1.0,경기도 안양시 만안구 안양동 201-1,411713183014.0,경기도 안양시 만안구 덕천로,72.0,,4117110100102010001013575,,경기도 안양시 만안구 덕천로 72,430817.0,14087,,1,,126.935314869015,37.3873605011041
MA010120220808242075,위드온,,G2,소매,G205,식료품 소매,G20508,건강보조식품 소매업,G47217,건강 보조식품 소매업,41,경기도,41173,안양시 동안구,41173559,인덕원동,4117310200,관양동,4117310200109220000,1,대지,922.0,,경기도 안양시 동안구 관양동 922,411733196015.0,경기도 안양시 동안구 벌말로,66.0,,4117310200109220000000001,평촌역하이필드,경기도 안양시 동안구 벌말로 66,431804.0,14058,,12,,126.970079690029,37.3943272844221
MA010120220808233700,와이컨셉,,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,41,경기도,41173,안양시 동안구,41173610,범계동,4117310400,호계동,4117310400110390000,1,대지,1039.0,,경기도 안양시 동안구 호계동 1039,411732182002.0,경기도 안양시 동안구 시민대로,180.0,,4117310400110390000000001,GSQURE;롯데백화점평촌점,경기도 안양시 동안구 시민대로 180,431812.0,14073,,3,,126.95000471725,37.3899157174095
MA010120220808225869,파파미트,,G2,소매,G205,식료품 소매,G20503,정육점,G47212,육류 소매업,41,경기도,41173,안양시 동안구,41173578,귀인동,4117310300,평촌동,4117310300103610000,1,대지,361.0,,경기도 안양시 동안구 평촌동 361,411733183004.0,경기도 안양시 동안구 귀인로,198.0,,4117310300103610000004834,베스트타운,경기도 안양시 동안구 귀인로 198,431801.0,14103,,1,,126.961122319489,37.3854364952087
MA010120220808230294,슬로우캘리안양,,I2,음식,I210,기타 간이,I21005,토스트/샌드위치/샐러드,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,41,경기도,41173,안양시 동안구,41173559,인덕원동,4117310200,관양동,4117310200117460000,1,대지,1746.0,,경기도 안양시 동안구 관양동 1746,411732182002.0,경기도 안양시 동안구 시민대로,311.0,,4117310200117460000000001,금강스마트빌딩,경기도 안양시 동안구 시민대로 311,431062.0,14055,,1,,126.964646034414,37.3960729528626
MA010120220808246432,무리소북촌삼대갈비,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41173,안양시 동안구,41173566,부림동,4117310200,관양동,4117310200116040004,1,대지,1604.0,4.0,경기도 안양시 동안구 관양동 1604-4,411734349080.0,경기도 안양시 동안구 관평로182번길,54.0,,4117310200116040004003556,평촌벌말프라자,경기도 안양시 동안구 관평로182번길 54,431815.0,14066,,,,126.963253581826,37.3938531406532
MA010120220808229838,마돈나,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,41,경기도,41171,안양시 만안구,41171530,안양3동,4117110100,안양동,4117110100106950156,1,대지,695.0,156.0,경기도 안양시 만안구 안양동 695-156,411714346201.0,경기도 안양시 만안구 안양로329번길,14.0,5.0,4117110100106950156005427,,경기도 안양시 만안구 안양로329번길 14-5,430838.0,14006,,,,126.918347372753,37.4011459516849
MA010120220808225817,씨유범계,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,41,경기도,41173,안양시 동안구,41173590,호계2동,4117310400,호계동,4117310400109000000,1,대지,900.0,,경기도 안양시 동안구 호계동 900,411734349139.0,경기도 안양시 동안구 시민대로109번길,29.0,,4117310400109000000013972,에이스하이테크시티범계,경기도 안양시 동안구 시민대로109번길 29,431836.0,14042,,1,,126.943539106671,37.3871279007706
MA010120220808230170,이천억조개구이,,I2,음식,I201,한식,I20112,해산물 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41173,안양시 동안구,41173600,호계3동,4117310400,호계동,4117310400109750003,1,대지,975.0,3.0,경기도 안양시 동안구 호계동 975-3,411732012008.0,경기도 안양시 동안구 경수대로,483.0,,4117310400109750003008397,안양대우디오슈페리움,경기도 안양시 동안구 경수대로 483,431849.0,14120,,,,126.957765385973,37.3660790413565
